التاريخ,مفتاح الترتيب,الملف المصدر,نوع المستند,المسار,وسم آلي,وسم مراجعة
1423/12/30,14231230,مرفقات المدعي عدنان زيني في الدعوى رقم 42824717.pdf,عقد / اتفاقية,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1424/9/6,14240906,مرفقات المدعي عدنان زيني في الدعوى رقم 42824717.pdf,عقد / اتفاقية,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1426/07/18,14260718,مرفقات المدعي عدنان زيني في الدعوى رقم 42824717.pdf,عقد / اتفاقية,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1428/3/14,14280314,مذكرة طلب النقض على الحكم النهائي,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1428/3/14,14280314,مرفق 3 ـ مذكرة أبو راشد ـ 23-01-1443,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1428/3/14,14280314,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1428/4/18,14280418,مذكرة طلب النقض على الحكم النهائي,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1428/4/18,14280418,مرفق 1 ـ مذكرة عزام خوج ـ 05-07-1434,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1429/12/3,14291203,مذكرة طلب النقض على الحكم النهائي,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1430/4/4,14300404,حكم الولاية على الشيخ أحمد زيني من القاضي الزايدي مصدق من الاستئناف - 26-07-1434.pdf,حكم / صك,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1430/4/4,14300404,مذكرة طلب النقض على الحكم النهائي,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1430/4/4,14300404,مرفق 3 ـ مذكرة أبو راشد ـ 23-01-1443,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1430/10/1,14301001,مرفقات المدعي عدنان زيني في الدعوى رقم 42824717.pdf,عقد / اتفاقية,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/4/20,14310420,الشكوى ومرفقاتها,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431-09-20,14310920,صك حكم نهائي ضد الشيخ اسامة زيني ـ دعوى 42824717 - 13-03-1445 هـ.pdf,حكم / صك,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,التماس على الحكم النهائي ـ دائرة الاستئناف الثانية,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,مذكرة من المحامي السديري 20-02-1445 ـ الاعتراض على تقرير ابو غزالة.pdf,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,مرفق 1 ـ مذكرة عزام خوج ـ 05-07-1434,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,مرفق 3 ـ مذكرة أبو راشد ـ 23-01-1443,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431-09-20,14310920,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,التماس على الحكم النهائي ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,التماس على الحكم النهائي ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,التماس على الحكم النهائي ـ نسخة ثانية,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431-09-20,14310920,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431-09-20,14310920,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431-09-20,14310920,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431 / 09 / 20,14310920,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431 / 09 / 20,14310920,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/20,14310920,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/9/20,14310920,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/25,14310925,التماس على الحكم النهائي ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/25,14310925,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/25,14310925,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1431/09/25,14310925,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
